model	sample_size	rep	mut_count	mean_MAF	median_MAF	sd_MAF	Q1_MAF	Q3_MAF
Emp/Flynn1pct	1000	41	27	0.05485185185185185	0.038	0.0398359170209534	0.0305	0.05300000000000002
Emp/Flynn1pct	1000	42	46	0.12156521739130434	0.0645	0.13254444154889053	0.0325	0.131
Emp/Flynn1pct	1000	43	27	0.12333333333333334	0.057	0.11131141347243224	0.042	0.187
Emp/Flynn1pct	1000	44	38	0.10023684210526315	0.053000000000000005	0.11960236692282455	0.03825	0.09625
Emp/Flynn1pct	1000	45	42	0.10885714285714286	0.056499999999999995	0.11751420701419128	0.035	0.11175
Emp/Flynn1pct	1000	46	49	0.07318367346938776	0.04	0.08241654199587498	0.032	0.059
Emp/Flynn1pct	1000	47	48	0.076	0.051500000000000004	0.05834417325827394	0.036	0.097
Emp/Flynn1pct	1000	48	46	0.1155	0.06200000000000003	0.12441520985974523	0.03325	0.14625
Emp/Flynn1pct	1000	49	35	0.06697142857142857	0.057	0.03924319777271689	0.038	0.0825
Emp/Flynn1pct	1000	50	41	0.08936585365853658	0.045	0.09063601825366144	0.031	0.10699999999999998
Emp/Flynn1pct	1000	51	45	0.06995555555555555	0.044	0.08163526297878976	0.036	0.065
Emp/Flynn1pct	1000	52	27	0.06574074074074074	0.042	0.06059423214020431	0.032	0.07550000000000001
Emp/Flynn1pct	1000	53	33	0.08924242424242425	0.05	0.11551001858687147	0.031	0.07
Emp/Flynn1pct	1000	54	60	0.06813333333333334	0.0505	0.053926336029013915	0.0315	0.08374999999999999
Emp/Flynn1pct	1000	55	45	0.08575555555555556	0.05	0.09294136850616082	0.035	0.078
Emp/Flynn1pct	1000	56	36	0.09741666666666667	0.0445	0.1053297882164124	0.03	0.122
Emp/Flynn1pct	1000	57	41	0.0723658536585366	0.049	0.06523831546628138	0.039	0.068
Emp/Flynn1pct	1000	58	46	0.06284782608695652	0.048	0.04352315725440085	0.035250000000000004	0.07674999999999998
Emp/Flynn1pct	1000	59	63	0.057650793650793654	0.042	0.04563429621781674	0.032	0.0605
Emp/Flynn1pct	1000	60	40	0.0727	0.0455	0.0631068284329976	0.02875	0.0935
Emp/Flynn1pct	1000	61	37	0.07881081081081082	0.049000000000000044	0.08348314461875186	0.033	0.076
Emp/Flynn1pct	1000	62	39	0.07843589743589743	0.045	0.0868103786154491	0.035500000000000004	0.063
Emp/Flynn1pct	1000	63	52	0.08528846153846154	0.04450000000000002	0.09942843254113347	0.032	0.093
Emp/Flynn1pct	1000	64	51	0.10911764705882353	0.057	0.1190229636765651	0.028999999999999998	0.12
Emp/Flynn1pct	1000	65	34	0.08682352941176472	0.0485	0.08657085750403512	0.032	0.099
Emp/Flynn1pct	1000	66	38	0.09313157894736843	0.054	0.10009918623008897	0.0315	0.09175
Emp/Flynn1pct	1000	67	31	0.07545161290322581	0.045	0.07749960804618193	0.033	0.1015
Emp/Flynn1pct	1000	68	37	0.08491891891891892	0.043	0.09104162002390213	0.032	0.082
Emp/Flynn1pct	1000	69	28	0.07478571428571429	0.04	0.09350514231961599	0.02975	0.07975
Emp/Flynn1pct	1000	70	51	0.08143137254901961	0.06	0.07933051239011651	0.04	0.08899999999999998
Emp/Flynn1pct	1000	71	31	0.06361290322580644	0.04	0.06298871720096907	0.031	0.06599999999999998
Emp/Flynn1pct	1000	72	47	0.09612765957446809	0.061	0.0969355718396585	0.035500000000000004	0.114
Emp/Flynn1pct	1000	73	45	0.11211111111111112	0.063	0.12097750020377987	0.036	0.125
Emp/Flynn1pct	1000	74	45	0.09402222222222223	0.052	0.09714293332481522	0.037	0.104
Emp/Flynn1pct	1000	75	42	0.06226190476190476	0.042	0.05126975979516701	0.03175	0.065
Emp/Flynn1pct	1000	76	44	0.0725909090909091	0.05	0.07464748728050978	0.03325	0.08574999999999999
Emp/Flynn1pct	1000	77	42	0.06842857142857142	0.0405	0.0740728523579725	0.031	0.0755
Emp/Flynn1pct	1000	78	45	0.07842222222222223	0.049	0.0808310496397182	0.036	0.078
Emp/Flynn1pct	1000	79	52	0.08713461538461538	0.051500000000000004	0.0963997048336043	0.03375	0.08324999999999999
Emp/Flynn1pct	1000	80	37	0.06213513513513513	0.052	0.0361202945125822	0.037	0.069
Emp/Flynn1pct	1000	81	41	0.0664390243902439	0.045	0.05466856902301715	0.03	0.07
Emp/Flynn1pct	1000	82	43	0.06746511627906977	0.043	0.06460110158179498	0.03	0.0655
Emp/Flynn1pct	1000	83	45	0.0544	0.039	0.04593048106550911	0.031	0.062
Emp/Flynn1pct	1000	84	41	0.06765853658536586	0.037	0.09196592025204163	0.029	0.06499999999999995
Emp/Flynn1pct	1000	85	44	0.06927272727272728	0.04	0.06536742793050276	0.03375	0.079
Emp/Flynn1pct	1000	86	42	0.06573809523809523	0.0525	0.05021469006896704	0.042499999999999996	0.07675
Emp/Flynn1pct	1000	87	49	0.06716326530612245	0.039	0.07512721071033883	0.03	0.066
Emp/Flynn1pct	1000	88	37	0.06724324324324324	0.04700000000000004	0.06303896740438734	0.029	0.073
Emp/Flynn1pct	1000	89	41	0.06936585365853659	0.047	0.051629330858321686	0.037	0.086
Emp/Flynn1pct	1000	90	39	0.06676923076923078	0.046	0.06876751893095336	0.031	0.058499999999999996
Emp/Flynn1pct	1000	91	40	0.0702	0.051000000000000004	0.049447304248420844	0.035	0.092
Emp/Flynn1pct	1000	92	38	0.09713157894736842	0.0535	0.1199360575254033	0.032	0.08950000000000001
Emp/Flynn1pct	1000	93	43	0.08865116279069768	0.043	0.1132905837555061	0.03500000000000002	0.0725
Emp/Flynn1pct	1000	94	31	0.09458064516129032	0.053	0.08734673212492397	0.0335	0.1235
Emp/Flynn1pct	1000	95	44	0.04995454545454545	0.038	0.03690084422394354	0.02875	0.0535
Emp/Flynn1pct	1000	96	45	0.07302222222222222	0.043	0.07826658665010623	0.029	0.085
Emp/Flynn1pct	1000	97	38	0.07981578947368421	0.045	0.09141732500747356	0.03225	0.08075
Emp/Flynn1pct	1000	98	36	0.058027777777777775	0.0395	0.0759117856880551	0.0305	0.049
Emp/Flynn1pct	1000	99	41	0.08782926829268292	0.055	0.09341303507515007	0.031	0.088
Emp/Flynn1pct	1000	100	35	0.06742857142857143	0.036	0.08659618444056218	0.029	0.047
Neu/DFE1	100	1	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	2	2	0.11499999999999999	0.11499999999999999	0.09192388155425117	0.0825	0.14750000000000002
Neu/DFE1	100	3	1	0.08	0.08	NA	0.08	0.08
Neu/DFE1	100	4	0	NA	NA	NA	NA	NA
Neu/DFE1	100	5	0	NA	NA	NA	NA	NA
Neu/DFE1	100	6	3	0.16	0.03	0.22516660498395405	0.03	0.22499999999999998
Neu/DFE1	100	7	1	0.04	0.04	NA	0.04	0.04
Neu/DFE1	100	8	1	0.07	0.07	NA	0.07	0.07
Neu/DFE1	100	9	1	0.15	0.15	NA	0.15	0.15
Neu/DFE1	100	10	0	NA	NA	NA	NA	NA
Neu/DFE1	100	11	2	0.075	0.075	0.06363961030678927	0.0525	0.0975
Neu/DFE1	100	12	2	0.09	0.09	0.08485281374238571	0.06	0.12
Neu/DFE1	100	13	3	0.043333333333333335	0.04	0.015275252316519466	0.035	0.05
Neu/DFE1	100	14	0	NA	NA	NA	NA	NA
Neu/DFE1	100	15	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	16	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	17	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE1	100	18	0	NA	NA	NA	NA	NA
Neu/DFE1	100	19	4	0.065	0.055	0.03872983346207417	0.045000000000000005	0.075
Neu/DFE1	100	20	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	21	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	22	3	0.05	0.04	0.026457513110645908	0.035	0.06
Neu/DFE1	100	23	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	24	3	0.03	0.03	0	0.03	0.03
Neu/DFE1	100	25	0	NA	NA	NA	NA	NA
Neu/DFE1	100	26	3	0.04	0.04	0.010000000000000002	0.035	0.045
Neu/DFE1	100	27	2	0.04	0.04	0	0.04	0.04
Neu/DFE1	100	28	4	0.052500000000000005	0.05	0.026299556396765837	0.03	0.07250000000000001
Neu/DFE1	100	29	1	0.1	0.1	NA	0.1	0.1
Neu/DFE1	100	30	1	0.04	0.04	NA	0.04	0.04
Neu/DFE1	100	31	1	0.06	0.06	NA	0.06	0.06
Neu/DFE1	100	32	1	0.11	0.11	NA	0.11	0.11
Neu/DFE1	100	33	3	0.043333333333333335	0.04	0.015275252316519466	0.035	0.05
Neu/DFE1	100	34	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE1	100	35	4	0.0375	0.03	0.015	0.03	0.0375
Neu/DFE1	100	36	2	0.04	0.04	0.014142135623730954	0.035	0.045000000000000005
Neu/DFE1	100	37	3	0.056666666666666664	0.03	0.046188021535170064	0.03	0.07
Neu/DFE1	100	38	4	0.04	0.03	0.020000000000000004	0.03	0.04
Neu/DFE1	100	39	3	0.03	0.03	0	0.03	0.03
Neu/DFE1	100	40	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	41	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	42	3	0.06666666666666667	0.04	0.055075705472861024	0.035	0.085
Neu/DFE1	100	43	2	0.07	0.07	0.0565685424949238	0.05	0.09
Neu/DFE1	100	44	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE1	100	45	0	NA	NA	NA	NA	NA
Neu/DFE1	100	46	4	0.03	0.03	0	0.03	0.03
Neu/DFE1	100	47	0	NA	NA	NA	NA	NA
Neu/DFE1	100	48	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	49	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	50	0	NA	NA	NA	NA	NA
Neu/DFE1	100	51	1	0.07	0.07	NA	0.07	0.07
Neu/DFE1	100	52	0	NA	NA	NA	NA	NA
Neu/DFE1	100	53	1	0.04	0.04	NA	0.04	0.04
Neu/DFE1	100	54	2	0.03	0.03	0	0.03	0.03
Neu/DFE1	100	55	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	56	0	NA	NA	NA	NA	NA
Neu/DFE1	100	57	2	0.045	0.045	0.021213203435596427	0.0375	0.0525
Neu/DFE1	100	58	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE1	100	59	4	0.0325	0.03	0.005000000000000001	0.03	0.0325
Neu/DFE1	100	60	4	0.11750000000000001	0.115	0.06800735254367722	0.065	0.16749999999999998
Neu/DFE1	100	61	2	0.03	0.03	0	0.03	0.03
Neu/DFE1	100	62	1	0.08	0.08	NA	0.08	0.08
Neu/DFE1	100	63	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	64	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	65	3	0.13666666666666666	0.06	0.15044378795195676	0.05	0.185
Neu/DFE1	100	66	4	0.0525	0.045	0.02629955639676583	0.0375	0.060000000000000005
Neu/DFE1	100	67	2	0.03	0.03	0	0.03	0.03
Neu/DFE1	100	68	2	0.05500000000000001	0.05500000000000001	0.02121320343559643	0.0475	0.0625
Neu/DFE1	100	69	2	0.04	0.04	0	0.04	0.04
Neu/DFE1	100	70	0	NA	NA	NA	NA	NA
Neu/DFE1	100	71	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	72	2	0.03	0.03	0	0.03	0.03
Neu/DFE1	100	73	2	0.05	0.05	0.014142135623730947	0.045	0.055
Neu/DFE1	100	74	2	0.07	0.07	0.042426406871192854	0.055	0.085
Neu/DFE1	100	75	1	0.09	0.09	NA	0.09	0.09
Neu/DFE1	100	76	0	NA	NA	NA	NA	NA
Neu/DFE1	100	77	5	0.066	0.03	0.06503845016603639	0.03	0.06
Neu/DFE1	100	78	2	0.14500000000000002	0.14500000000000002	0.14849242404917498	0.0925	0.1975
Neu/DFE1	100	79	5	0.082	0.05	0.08438009243891596	0.03	0.07
Neu/DFE1	100	80	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE1	100	81	0	NA	NA	NA	NA	NA
Neu/DFE1	100	82	6	0.16833333333333333	0.14500000000000002	0.1414802695313614	0.0525	0.24500000000000002
Neu/DFE1	100	83	2	0.08	0.08	0.0565685424949238	0.06	0.09999999999999999
Neu/DFE1	100	84	1	0.04	0.04	NA	0.04	0.04
Neu/DFE1	100	85	1	0.14	0.14	NA	0.14	0.14
Neu/DFE1	100	86	0	NA	NA	NA	NA	NA
Neu/DFE1	100	87	0	NA	NA	NA	NA	NA
Neu/DFE1	100	88	3	0.08666666666666667	0.07	0.06658328118479394	0.05	0.115
Neu/DFE1	100	89	3	0.043333333333333335	0.03	0.023094010767585032	0.03	0.05
Neu/DFE1	100	90	3	0.07	0.08	0.0360555127546399	0.055	0.09
Neu/DFE1	100	91	2	0.06	0.06	0.0282842712474619	0.05	0.06999999999999999
Neu/DFE1	100	92	1	0.17	0.17	NA	0.17	0.17
Neu/DFE1	100	93	1	0.04	0.04	NA	0.04	0.04
Neu/DFE1	100	94	2	0.04	0.04	0	0.04	0.04
Neu/DFE1	100	95	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE1	100	96	2	0.05	0.05	0.014142135623730947	0.045	0.055
Neu/DFE1	100	97	3	0.11333333333333334	0.03	0.14433756729740646	0.03	0.15500000000000003
Neu/DFE1	100	98	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	100	99	2	0.075	0.075	0.049497474683058325	0.057499999999999996	0.0925
Neu/DFE1	100	100	2	0.125	0.125	0.10606601717798214	0.08750000000000001	0.16250000000000003
Neu/DFE1	1000	1	1	0.025	0.025	NA	0.025	0.025
Neu/DFE1	1000	2	2	0.10200000000000001	0.10200000000000001	0.08485281374238571	0.07200000000000001	0.132
Neu/DFE1	1000	3	2	0.0405	0.0405	0.012020815280171309	0.036250000000000004	0.044750000000000005
Neu/DFE1	1000	4	1	0.032	0.032	NA	0.032	0.032
Neu/DFE1	1000	5	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	6	2	0.2595	0.2595	0.3273904396893715	0.14375	0.37525
Neu/DFE1	1000	7	1	0.067	0.067	NA	0.067	0.067
Neu/DFE1	1000	8	1	0.057	0.057	NA	0.057	0.057
Neu/DFE1	1000	9	1	0.123	0.123	NA	0.123	0.123
Neu/DFE1	1000	10	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	1000	11	2	0.10949999999999999	0.10949999999999999	0.10111626970967628	0.07375	0.14525
Neu/DFE1	1000	12	1	0.194	0.194	NA	0.194	0.194
Neu/DFE1	1000	13	3	0.034	0.033	0.0036055512754639887	0.032	0.035500000000000004
Neu/DFE1	1000	14	2	0.032	0.032	0	0.032	0.032
Neu/DFE1	1000	15	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	16	1	0.036	0.036	NA	0.036	0.036
Neu/DFE1	1000	17	1	0.028	0.028	NA	0.028	0.028
Neu/DFE1	1000	18	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	19	3	0.084	0.074	0.05173006862551026	0.055999999999999994	0.10700000000000001
Neu/DFE1	1000	20	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	21	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	22	3	0.041666666666666664	0.033	0.01588500340992514	0.0325	0.0465
Neu/DFE1	1000	23	1	0.035	0.035	NA	0.035	0.035
Neu/DFE1	1000	24	3	0.039	0.03	0.01646207763315433	0.0295	0.044
Neu/DFE1	1000	25	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	26	1	0.026	0.026	NA	0.026	0.026
Neu/DFE1	1000	27	2	0.028	0.028	0.004242640687119284	0.026500000000000003	0.0295
Neu/DFE1	1000	28	2	0.1065	0.1065	0.006363961030678933	0.10425	0.10875
Neu/DFE1	1000	29	1	0.06	0.06	NA	0.06	0.06
Neu/DFE1	1000	30	1	0.035	0.035	NA	0.035	0.035
Neu/DFE1	1000	31	1	0.051	0.051	NA	0.051	0.051
Neu/DFE1	1000	32	1	0.117	0.117	NA	0.117	0.117
Neu/DFE1	1000	33	2	0.028	0.028	0.0014142135623730963	0.0275	0.0285
Neu/DFE1	1000	34	2	0.031	0.031	0.005656854249492383	0.029	0.033
Neu/DFE1	1000	35	1	0.056	0.056	NA	0.056	0.056
Neu/DFE1	1000	36	2	0.0585	0.0585	0.03606244584051393	0.04575	0.07125000000000001
Neu/DFE1	1000	37	3	0.059333333333333335	0.04	0.044286943147313	0.034	0.075
Neu/DFE1	1000	38	2	0.0315	0.0315	0.007778174593052022	0.028749999999999998	0.034249999999999996
Neu/DFE1	1000	39	1	0.049	0.049	NA	0.049	0.049
Neu/DFE1	1000	40	1	0.04	0.04	NA	0.04	0.04
Neu/DFE1	1000	41	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	42	2	0.077	0.077	0.021213203435596427	0.0695	0.0845
Neu/DFE1	1000	43	1	0.17	0.17	NA	0.17	0.17
Neu/DFE1	1000	44	1	0.032	0.032	NA	0.032	0.032
Neu/DFE1	1000	45	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	46	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	47	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	48	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	49	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	50	1	0.029	0.029	NA	0.029	0.029
Neu/DFE1	1000	51	1	0.066	0.066	NA	0.066	0.066
Neu/DFE1	1000	52	1	0.03	0.03	NA	0.03	0.03
Neu/DFE1	1000	53	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	54	1	0.034	0.034	NA	0.034	0.034
Neu/DFE1	1000	55	1	0.037	0.037	NA	0.037	0.037
Neu/DFE1	1000	56	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	57	1	0.04	0.04	NA	0.04	0.04
Neu/DFE1	1000	58	1	0.037	0.037	NA	0.037	0.037
Neu/DFE1	1000	59	2	0.033	0.033	0.007071067811865474	0.0305	0.0355
Neu/DFE1	1000	60	4	0.095	0.0895	0.06429618962271404	0.04275	0.14175000000000001
Neu/DFE1	1000	61	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	62	1	0.035	0.035	NA	0.035	0.035
Neu/DFE1	1000	63	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	64	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	65	2	0.1645	0.1645	0.1633416664540925	0.10675000000000001	0.22225000000000003
Neu/DFE1	1000	66	2	0.051000000000000004	0.051000000000000004	0.012727922061357852	0.0465	0.0555
Neu/DFE1	1000	67	1	0.042	0.042	NA	0.042	0.042
Neu/DFE1	1000	68	1	0.055	0.055	NA	0.055	0.055
Neu/DFE1	1000	69	1	0.053	0.053	NA	0.053	0.053
Neu/DFE1	1000	70	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	71	1	0.029	0.029	NA	0.029	0.029
Neu/DFE1	1000	72	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	73	2	0.0625	0.0625	0.017677669529663684	0.05625000000000001	0.06874999999999999
Neu/DFE1	1000	74	1	0.081	0.081	NA	0.081	0.081
Neu/DFE1	1000	75	1	0.031	0.031	NA	0.031	0.031
Neu/DFE1	1000	76	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	77	2	0.07250000000000001	0.07250000000000001	0.06293250352560273	0.05025	0.09475000000000001
Neu/DFE1	1000	78	1	0.207	0.207	NA	0.207	0.207
Neu/DFE1	1000	79	2	0.1675	0.1675	0.1350573952066306	0.11975	0.21525
Neu/DFE1	1000	80	1	0.077	0.077	NA	0.077	0.077
Neu/DFE1	1000	81	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	82	4	0.2495	0.218	0.1254046782753073	0.1845	0.283
Neu/DFE1	1000	83	1	0.098	0.098	NA	0.098	0.098
Neu/DFE1	1000	84	3	0.03166666666666667	0.032	0.0035118845842842476	0.03	0.0335
Neu/DFE1	1000	85	1	0.166	0.166	NA	0.166	0.166
Neu/DFE1	1000	86	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	87	1	0.026	0.026	NA	0.026	0.026
Neu/DFE1	1000	88	3	0.06566666666666666	0.037	0.060343461396686005	0.031	0.08600000000000001
Neu/DFE1	1000	89	1	0.068	0.068	NA	0.068	0.068
Neu/DFE1	1000	90	2	0.07200000000000001	0.07200000000000001	0.007071067811865472	0.0695	0.0745
Neu/DFE1	1000	91	2	0.0635	0.0635	0.02333452377915607	0.05525000000000001	0.07175
Neu/DFE1	1000	92	2	0.115	0.115	0.1173797256769669	0.07350000000000001	0.15650000000000003
Neu/DFE1	1000	93	1	0.064	0.064	NA	0.064	0.064
Neu/DFE1	1000	94	2	0.028999999999999998	0.028999999999999998	0.004242640687119287	0.0275	0.0305
Neu/DFE1	1000	95	1	0.028	0.028	NA	0.028	0.028
Neu/DFE1	1000	96	3	0.04133333333333333	0.046	0.009865765724632495	0.038	0.047
Neu/DFE1	1000	97	2	0.1345	0.1345	0.14778531726798844	0.08224999999999999	0.18675
Neu/DFE1	1000	98	0	NA	NA	NA	NA	NA
Neu/DFE1	1000	99	1	0.152	0.152	NA	0.152	0.152
Neu/DFE1	1000	100	2	0.14350000000000002	0.14350000000000002	0.14354267658086914	0.09275	0.19425
Neu/DFE2	100	1	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	2	0	NA	NA	NA	NA	NA
Neu/DFE2	100	3	2	0.03	0.03	0	0.03	0.03
Neu/DFE2	100	4	3	0.043333333333333335	0.04	0.015275252316519466	0.035	0.05
Neu/DFE2	100	5	0	NA	NA	NA	NA	NA
Neu/DFE2	100	6	2	0.05	0.05	0.014142135623730947	0.045	0.055
Neu/DFE2	100	7	3	0.043333333333333335	0.04	0.005773502691896258	0.04	0.045
Neu/DFE2	100	8	1	0.05	0.05	NA	0.05	0.05
Neu/DFE2	100	9	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	10	0	NA	NA	NA	NA	NA
Neu/DFE2	100	11	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	12	1	0.04	0.04	NA	0.04	0.04
Neu/DFE2	100	13	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	14	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	15	0	NA	NA	NA	NA	NA
Neu/DFE2	100	16	3	0.08666666666666667	0.07	0.06658328118479394	0.05	0.115
Neu/DFE2	100	17	1	0.06	0.06	NA	0.06	0.06
Neu/DFE2	100	18	0	NA	NA	NA	NA	NA
Neu/DFE2	100	19	0	NA	NA	NA	NA	NA
Neu/DFE2	100	20	3	0.06666666666666667	0.06	0.0404145188432738	0.045	0.08499999999999999
Neu/DFE2	100	21	4	0.21250000000000002	0.2	0.2117191535974013	0.03	0.38249999999999995
Neu/DFE2	100	22	1	0.22	0.22	NA	0.22	0.22
Neu/DFE2	100	23	0	NA	NA	NA	NA	NA
Neu/DFE2	100	24	1	0.3	0.3	NA	0.3	0.3
Neu/DFE2	100	25	0	NA	NA	NA	NA	NA
Neu/DFE2	100	26	0	NA	NA	NA	NA	NA
Neu/DFE2	100	27	0	NA	NA	NA	NA	NA
Neu/DFE2	100	28	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	29	0	NA	NA	NA	NA	NA
Neu/DFE2	100	30	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE2	100	31	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	32	0	NA	NA	NA	NA	NA
Neu/DFE2	100	33	1	0.07	0.07	NA	0.07	0.07
Neu/DFE2	100	34	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	35	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	36	3	0.05333333333333334	0.03	0.04041451884327381	0.03	0.065
Neu/DFE2	100	37	1	0.16	0.16	NA	0.16	0.16
Neu/DFE2	100	38	0	NA	NA	NA	NA	NA
Neu/DFE2	100	39	0	NA	NA	NA	NA	NA
Neu/DFE2	100	40	0	NA	NA	NA	NA	NA
Neu/DFE2	100	41	0	NA	NA	NA	NA	NA
Neu/DFE2	100	42	1	0.05	0.05	NA	0.05	0.05
Neu/DFE2	100	43	3	0.04666666666666667	0.03	0.02886751345948129	0.03	0.055
Neu/DFE2	100	44	2	0.03	0.03	0	0.03	0.03
Neu/DFE2	100	45	1	0.04	0.04	NA	0.04	0.04
Neu/DFE2	100	46	3	0.03	0.03	0	0.03	0.03
Neu/DFE2	100	47	1	0.42	0.42	NA	0.42	0.42
Neu/DFE2	100	48	2	0.045	0.045	0.021213203435596427	0.0375	0.0525
Neu/DFE2	100	49	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	50	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE2	100	51	0	NA	NA	NA	NA	NA
Neu/DFE2	100	52	3	0.04	0.03	0.017320508075688773	0.03	0.045
Neu/DFE2	100	53	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	54	0	NA	NA	NA	NA	NA
Neu/DFE2	100	55	0	NA	NA	NA	NA	NA
Neu/DFE2	100	56	4	0.0575	0.060000000000000005	0.015000000000000003	0.04750000000000001	0.07
Neu/DFE2	100	57	0	NA	NA	NA	NA	NA
Neu/DFE2	100	58	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	59	1	0.12	0.12	NA	0.12	0.12
Neu/DFE2	100	60	1	0.33	0.33	NA	0.33	0.33
Neu/DFE2	100	61	1	0.18	0.18	NA	0.18	0.18
Neu/DFE2	100	62	1	0.04	0.04	NA	0.04	0.04
Neu/DFE2	100	63	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	64	0	NA	NA	NA	NA	NA
Neu/DFE2	100	65	0	NA	NA	NA	NA	NA
Neu/DFE2	100	66	3	0.07666666666666666	0.06	0.03785938897200182	0.055	0.09
Neu/DFE2	100	67	3	0.05	0.05	0.020000000000000004	0.04	0.060000000000000005
Neu/DFE2	100	68	2	0.04	0.04	0.014142135623730954	0.035	0.045000000000000005
Neu/DFE2	100	69	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	70	0	NA	NA	NA	NA	NA
Neu/DFE2	100	71	0	NA	NA	NA	NA	NA
Neu/DFE2	100	72	2	0.04	0.04	0.014142135623730954	0.035	0.045000000000000005
Neu/DFE2	100	73	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE2	100	74	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	75	0	NA	NA	NA	NA	NA
Neu/DFE2	100	76	1	0.05	0.05	NA	0.05	0.05
Neu/DFE2	100	77	2	0.035	0.035	0.007071067811865477	0.0325	0.0375
Neu/DFE2	100	78	1	0.07	0.07	NA	0.07	0.07
Neu/DFE2	100	79	1	0.06	0.06	NA	0.06	0.06
Neu/DFE2	100	80	1	0.06	0.06	NA	0.06	0.06
Neu/DFE2	100	81	3	0.05666666666666667	0.06	0.015275252316519468	0.05	0.065
Neu/DFE2	100	82	2	0.21000000000000002	0.21000000000000002	0.2545584412271571	0.12	0.3
Neu/DFE2	100	83	2	0.03	0.03	0	0.03	0.03
Neu/DFE2	100	84	1	0.05	0.05	NA	0.05	0.05
Neu/DFE2	100	85	0	NA	NA	NA	NA	NA
Neu/DFE2	100	86	1	0.12	0.12	NA	0.12	0.12
Neu/DFE2	100	87	2	0.03	0.03	0	0.03	0.03
Neu/DFE2	100	88	3	0.03333333333333333	0.03	0.005773502691896258	0.03	0.035
Neu/DFE2	100	89	0	NA	NA	NA	NA	NA
Neu/DFE2	100	90	2	0.245	0.245	0.1626345596729059	0.1875	0.3025
Neu/DFE2	100	91	0	NA	NA	NA	NA	NA
